review_id,hotel_id,rating,review_text,publish_decision,rejection_reasons,flags,tags,sentiment,summary,detected_signals,analyzed_at,model_name,prompt_version
R208,HOTEL_001,4,"Food theek tha, nothing great. Cost was ₹4500",REJECT,['PRICE_MENTIONED'],[],"['RESTAURANT_FOOD', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Food theek tha, nothing great. Cost was ₹4500","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R209,HOTEL_001,2,"Worst stay ever, very dirty rooms. This hotel is shit",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms. This hotel is shit","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R210,HOTEL_001,3,"Okay experience, food was average. Cost was ₹4500",REJECT,['PRICE_MENTIONED'],[],"['RESTAURANT_FOOD', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Okay experience, food was average. Cost was ₹4500","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R211,HOTEL_001,1,"Terrible hotel, bathroom smelled bad",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R212,HOTEL_001,2,Poor maintenance and rude staff. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['SERVICE_STAFF', 'PRICE_MENTIONED', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R213,HOTEL_001,3,Stay was acceptable for one night. Price is too high for this hotel,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night. Price is too high for this hotel,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R214,HOTEL_001,4,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R215,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R216,HOTEL_001,2,"Bad experience, too much noise at night. Price is too high for this hotel",PUBLISH,[],[],['NOISE'],SENTIMENT_NEGATIVE,"Bad experience, too much noise at night. Price is too high for this hotel","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R217,HOTEL_001,5,"Amazing service, bathroom was spotless. Call me at 9876543210",REJECT,['CONTACT_INFO_MENTIONED'],[],"['BATHROOM', 'ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless. Call me at 9876543210","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R218,HOTEL_001,3,"Hotel was okay, nothing special. My number is 9123456789",REJECT,['CONTACT_INFO_MENTIONED'],[],['CONTACT_INFO_MENTIONED'],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special. My number is 9123456789","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R219,HOTEL_001,3,Stay was acceptable for one night. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,Stay was acceptable for one night. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R220,HOTEL_001,1,"Bad experience, too much noise at night. Cost was ₹4500",REJECT,['PRICE_MENTIONED'],[],"['NOISE', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Bad experience, too much noise at night. Cost was ₹4500","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R221,HOTEL_001,4,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R222,HOTEL_001,2,"Not worth it, rooms were smelly",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R223,HOTEL_001,4,Excellent hotel with prime location and good amenities. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['LOCATION', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R224,HOTEL_001,4,"Very comfortable rooms, will definitely visit again. My number is 9123456789",REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. My number is 9123456789","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R225,HOTEL_001,3,Rooms were fine but service was slow. Cost was ₹4500. My number is 9123456789,REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. Cost was ₹4500. My number is 9123456789,"{'price': True, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R226,HOTEL_001,3,"Stay was acceptable for one night. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Stay was acceptable for one night. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R227,HOTEL_001,2,"Not worth it, rooms were smelly. Owner Mr Sharma was present",REJECT,['OWNER_MENTIONED'],[],"['OWNER_MENTIONED', 'ROOM_QUALITY']",SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly. Owner Mr Sharma was present","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R228,HOTEL_001,4,"Amazing service, bathroom was spotless. I paid 6000 per night",REJECT,['PRICE_MENTIONED'],[],"['BATHROOM', 'ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless. I paid 6000 per night","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R229,HOTEL_001,2,"Not worth it, rooms were smelly",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R230,HOTEL_001,4,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R231,HOTEL_001,2,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R232,HOTEL_001,3,Stay was acceptable for one night. I paid 6000 per night,REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,Stay was acceptable for one night. I paid 6000 per night,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R233,HOTEL_001,1,"Bad experience, too much noise at night. Cost was ₹4500",REJECT,['PRICE_MENTIONED'],[],"['NOISE', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Bad experience, too much noise at night. Cost was ₹4500","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R234,HOTEL_001,2,"Terrible hotel, bathroom smelled bad",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R235,HOTEL_001,2,"Worst stay ever, very dirty rooms",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R236,HOTEL_001,4,Excellent hotel with prime location and good amenities. Call me at 9876543210,REJECT,['CONTACT_INFO_MENTIONED'],[],"['LOCATION', 'CONTACT_INFO_MENTIONED']",SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities. Call me at 9876543210,"{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R237,HOTEL_001,3,"Hotel was okay, nothing special. Call me at 9876543210",REJECT,['CONTACT_INFO_MENTIONED'],[],['CONTACT_INFO_MENTIONED'],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special. Call me at 9876543210","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R238,HOTEL_001,3,Stay was acceptable for one night,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R239,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R240,HOTEL_001,5,Loved the breakfast buffet and staff behavior. Manager Ravi handled the issue,REJECT,['OWNER_MENTIONED'],[],"['OWNER_MENTIONED', 'SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior. Manager Ravi handled the issue,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R241,HOTEL_001,3,Rooms were fine but service was slow,PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,Rooms were fine but service was slow,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R242,HOTEL_001,1,"Worst stay ever, very dirty rooms",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R243,HOTEL_001,3,"Okay experience, food was average. Contact: demo@yahoo.com",REJECT,['CONTACT_INFO_MENTIONED'],[],"['CONTACT_INFO_MENTIONED', 'RESTAURANT_FOOD']",SENTIMENT_NEUTRAL,"Okay experience, food was average. Contact: demo@yahoo.com","{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R244,HOTEL_001,2,Overall stay okay tha. Check www.fakehotel.com,REJECT,['SPAM_OR_LINK'],[],"['CHECKIN_CHECKOUT', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,Overall stay okay tha. Check www.fakehotel.com,"{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R245,HOTEL_001,1,"Bad experience, too much noise at night. Price is too high for this hotel",PUBLISH,[],[],['NOISE'],SENTIMENT_NEGATIVE,"Bad experience, too much noise at night. Price is too high for this hotel","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R246,HOTEL_001,3,Rooms were fine but service was slow. More details at http://spamlink.com,REJECT,['SPAM_OR_LINK'],[],"['ROOM_QUALITY', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. More details at http://spamlink.com,"{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R247,HOTEL_001,3,"Okay experience, food was average. My number is 9123456789",REJECT,['CONTACT_INFO_MENTIONED'],[],"['CONTACT_INFO_MENTIONED', 'RESTAURANT_FOOD']",SENTIMENT_NEUTRAL,"Okay experience, food was average. My number is 9123456789","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R248,HOTEL_001,4,"Great stay, rooms were very clean and staff was polite. Price is too high for this hotel. Owner Mr Sharma was present. This hotel is shit",REJECT,"['ABUSIVE_CONTENT', 'OWNER_MENTIONED']",[],"['SERVICE_STAFF', 'ABUSIVE_CONTENT', 'CLEANLINESS', 'ROOM_QUALITY', 'OWNER_MENTIONED']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite. Price is too high for this hotel. Owner Mr Sharma was present. T...","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R249,HOTEL_001,4,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R250,HOTEL_001,3,"Average stay, decent location",PUBLISH,[],[],['LOCATION'],SENTIMENT_NEUTRAL,"Average stay, decent location","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R251,HOTEL_001,3,"Average stay, decent location. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['LOCATION', 'SERVICE_STAFF', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Average stay, decent location. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R252,HOTEL_001,4,"Amazing service, bathroom was spotless",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R253,HOTEL_001,4,"Amazing service, bathroom was spotless",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R254,HOTEL_001,3,"Okay experience, food was average. Call me at 9876543210",REJECT,['CONTACT_INFO_MENTIONED'],[],"['CONTACT_INFO_MENTIONED', 'RESTAURANT_FOOD']",SENTIMENT_NEUTRAL,"Okay experience, food was average. Call me at 9876543210","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R255,HOTEL_001,3,Rooms were fine but service was slow,PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,Rooms were fine but service was slow,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R256,HOTEL_001,1,"Not worth it, rooms were smelly. My number is 9123456789. Owner Mr Sharma was present",REJECT,"['CONTACT_INFO_MENTIONED', 'OWNER_MENTIONED']",[],"['OWNER_MENTIONED', 'ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly. My number is 9123456789. Owner Mr Sharma was present","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R257,HOTEL_001,3,"Okay experience, food was average. Cost was ₹4500",REJECT,['PRICE_MENTIONED'],[],"['RESTAURANT_FOOD', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Okay experience, food was average. Cost was ₹4500","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R258,HOTEL_001,3,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R259,HOTEL_001,3,Rooms were fine but service was slow. More details at http://spamlink.com. Manager Ravi handled the issue,REJECT,"['SPAM_OR_LINK', 'OWNER_MENTIONED']",[],"['OWNER_MENTIONED', 'ROOM_QUALITY', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. More details at http://spamlink.com. Manager Ravi handled the issue,"{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R260,HOTEL_001,2,"Worst stay ever, very dirty rooms",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R261,HOTEL_001,2,Poor maintenance and rude staff. My number is 9123456789. Email me at test@gmail.com,REJECT,['CONTACT_INFO_MENTIONED'],[],"['SERVICE_STAFF', 'CONTACT_INFO_MENTIONED', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. My number is 9123456789. Email me at test@gmail.com,"{'price': False, 'phone': True, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
